,RV_1d,RV_5d,RV_22d,log_return,abs_return,return_5d,return_22d,vol_5d,vol_22d,parkinson_vol,volume_zscore,rsi_14,vix_level,slope_3m_spot,slope_6m_3m,curvature,contango_flag,vix_1d_change,vix_zscore_20d,vix_ma_ratio,vix_momentum_5d,vix_momentum_22d,vix_acceleration,term_slope_change_5d,fwd_rv_22d,spike_label
2008-01-22,0.1769540501875097,0.2928387937808406,0.2155268637451148,-0.011147057387661741,0.011147057387661741,-0.07466902030008826,-0.09930032193446603,0.17695087496471404,0.20663448340101392,0.35107151092838806,1.8449969586249286,19.371373596156275,31.01000022888184,-3.6200008392333984,-0.5199985504150426,3.100002288818356,0,0.14091243122527586,2.4131629853688437,1.3123241171318616,0.35414850416805654,0.36969969367845334,0.3915592340018741,-4.390001296997067,0.20453035627334876,0
2008-01-23,0.3367860925498867,0.2762780107121221,0.22712609692288344,0.02121552966457579,0.02121552966457579,-0.03066727765912103,-0.0787336713104353,0.2884231843965118,0.22444279807396394,0.5046517764413876,-0.5649609245990028,29.486013127859152,29.020000457763672,-2.770000457763672,-0.5200004577636719,2.25,0,-0.064172839614001,1.6088724959362424,1.221346218927783,0.2433590517584463,0.3385608878813333,0.3255454507952765,-3.8199996948242223,0.19705987207673722,0
2008-01-24,0.1589425298811348,0.2824637333182733,0.2290433693260307,0.010012438257546078,0.010012438257546078,-0.015387420356940962,-0.0740008007488816,0.310969937731368,0.22745310174479688,0.14775021846797548,1.1455808269258383,32.901775719396824,27.780000686645508,-1.7800006866455078,-0.26000022888183594,1.5200004577636719,0,-0.04272914374770209,1.1279499587734794,1.1624566108649401,0.13945863998840258,0.3498542657741117,0.12867927379906607,-1.7600021362304652,0.19552162220131947,0
2008-01-25,0.25398004549294034,0.22080401379684036,0.22860923412714493,-0.01599923900826646,0.01599923900826646,-0.001980134744749673,-0.10364036729476667,0.24676611166962548,0.21959289876204335,0.2904097029675903,0.527262447868791,34.655299331202656,29.07999992370605,-2.219999313354492,-0.3800010681152308,1.8399982452392614,0,0.04679622767919822,1.4419179891176912,1.2090889500710564,0.021784991538234433,0.5744451004218578,-0.19186098537154206,-0.20000076293945312,0.18789974022626088,0
2008-01-28,0.2761550090458879,0.24930615249027868,0.23449378975984062,0.017396130410481235,0.017396130410481235,0.021710110099930402,-0.09521868080037732,0.2681037444514558,0.22835163850741466,0.22593324526193023,-0.1270869059000717,38.99927353469185,27.780000686645508,-1.8100013732910192,-0.2399997711181605,1.5700016021728587,0,-0.04470423798044043,0.9154933542892901,1.1496917022055582,0.022075068974722223,0.49354839338182854,-0.12572898317450854,-0.620000839233402,0.18100830441599336,0
2008-01-29,0.09748345622659636,0.24039886718021342,0.23539713061394596,0.006140880526633927,0.006140880526633927,0.03952693538964125,-0.09038098250762439,0.23087758356081017,0.23055528717311982,0.10351506780391599,-0.11176853701699303,44.740731123866766,27.31999969482422,-1.6700000762939418,-0.21999931335449574,1.450000762939446,0,-0.01655871059939973,0.6755106483476847,1.1238404586309267,-0.11899388928803867,0.46409431501753917,-0.4731423934560952,1.9500007629394567,0.20241419127819793,0
2008-01-30,0.07580678687861431,0.19041001733600482,0.2308737009232247,-0.004775378708849709,0.004775378708849709,0.012856778217315679,-0.08159751220562539,0.20799926623535986,0.22779132123193213,0.22912626835892416,0.25196211811483377,39.44994413359245,27.6200008392334,-1.5400009155273473,-0.3999996185302699,1.1400012969970774,0,0.010981008336761189,0.7092028060707551,1.132756459002074,-0.04824257741028859,0.36327741990147855,-0.2916016291687349,1.2299995422363246,0.20177599393223794,0
2008-01-31,0.26404311226443977,0.21247866285289185,0.2375833264569824,0.016633152629790867,0.016633152629790867,0.019584861428020517,-0.06759595402496243,0.22736318744394104,0.23761701157403578,0.36137931201226536,0.3912677630473896,42.09432181509,26.200000762939453,-0.9900016784667969,-2.379999160766605,-1.3899974822998082,0,-0.0514120214752809,0.1007728524652821,1.0721812883632156,-0.056875445811835346,0.26325945284843755,-0.19633408580023792,0.7899990081787109,0.1941163007117313,0
2008-02-01,0.1930851183531806,0.19925456595000784,0.2399979882919933,0.012163219167380696,0.012163219167380696,0.048707028586311374,-0.04967442734336458,0.14536077309293435,0.24274649920135033,0.13819392067980893,-0.043065731938455504,48.93048564694252,24.020000457763672,0.09000015258788707,0.0699996948242223,-0.02000045776366477,1,-0.08320611609521189,-0.833346858406398,0.983163711074563,-0.17400273312303083,0.06755557590060768,-0.19578772466126526,2.3099994659423793,0.1905234449109512,0
2008-02-04,0.1669679153023374,0.17327931554510723,0.2375785729214923,-0.01051799001944954,0.01051799001944954,0.019838094276410034,-0.045841569918857905,0.18074854423903983,0.2406870848008596,0.10780600042640229,-1.402526929952404,43.21705254252736,25.989999771118164,-0.6299991607666051,-0.23000144958495738,0.39999771118164773,0,0.08201495736099185,-0.058371743856118874,1.060470036084673,-0.06443487657607727,0.12170909303144373,-0.0865099455507995,1.180002212524414,0.2017615683947612,0
2008-02-05,0.5162147620347947,0.2853430434700174,0.26183238942930664,-0.03251847341534413,0.03251847341534413,-0.01883581682446589,-0.07637028173867277,0.31180090659497156,0.2614923035816558,0.30629007413770637,-0.5120880389977157,41.79597323809391,28.239999771118164,-1.25,-0.4099998474121129,0.8400001525878871,0,0.08657175913100046,0.8100297592656318,1.150907112348756,0.03367496656554647,0.2556691889069824,0.15266885585358514,0.42000007629394176,0.17149986526093672,0
2008-02-06,0.12148521782973658,0.2884840555378893,0.2492971532186027,-0.007652849389237926,0.007652849389237926,-0.021655029947430404,-0.06034162876695781,0.3130329406831409,0.2509893087561175,0.19678490175152652,-0.8772419864845408,41.42170324132104,28.96999931335449,-1.3599987030029297,-0.3800010681152308,0.9799976348876989,0,0.025849842356688635,1.0207734593844777,1.178408687886088,0.04887756817890665,0.21010854916820376,0.09712014558919524,0.18000221252441762,0.1775480800378092,0
2008-02-07,0.12469176127137525,0.2690518618008826,0.2504739030615093,0.007854842639587953,0.007854842639587953,-0.030205660421132152,-0.05597453468118829,0.2804157402364573,0.2528138428191043,0.217672597892324,-0.18599523964990547,50.75309307429658,27.65999984741211,-0.9200000762939453,-0.2700004577636754,0.6499996185302699,0,-0.045219174904795434,0.40922544809368083,1.125763114600576,0.05572515427319602,0.16267334102366005,0.11260060008503137,0.07000160217285156,0.21457186709360268,0
2008-02-08,0.06687263786839437,0.25656757724179485,0.24292072248987398,-0.0042125802217774285,0.0042125802217774285,-0.045957491553221375,-0.04236824090682867,0.2332262800809422,0.24657293570477654,0.14438788043191994,-1.1135556072313735,51.267894947297066,28.01000022888184,-0.9500007629394567,-0.28999900817871094,0.6600017547607457,0,0.012653665343475229,0.48525017756779104,1.1423949142404006,0.16611156099410196,0.1014549702219607,0.3401142941171328,-1.0400009155273438,0.21627096176512678,0
2008-02-11,0.0932107717973849,0.24897573042257648,0.23939061042594384,0.005871726706863654,0.005871726706863654,-0.030192163372415926,-0.04967604107317369,0.2562103712947001,0.24211718903434518,0.15101026616671948,-1.2016068844870893,56.125111187833404,27.600000381469727,-0.9300003051757812,-0.29000091552734375,0.6399993896484375,0,-0.014637623850832782,0.2260041555695189,1.1230011904896577,0.061946926684497416,0.14427858296653917,0.1263818032605747,-0.30000114440917613,0.21605036110781048,0
2008-02-12,0.11492552180482693,0.10646573788477634,0.23914496944269029,0.007239627380711977,0.007239627380711977,0.009142305010477303,-0.050319272925602676,0.11456487139039405,0.24178441301048365,0.16050535869851218,-0.6123167280184937,52.38228048156928,26.32999992370605,-0.2199993133544922,-0.010000228881832385,0.2099990844726598,0,-0.046014508703280166,-0.5239872837012572,1.0710435787205919,-0.06763455605143176,0.12281445914996159,-0.10130952261697823,1.0300006866455078,0.22611932546445104,0
2008-02-13,0.21450203397413958,0.1326101286815256,0.2390300980900146,0.01351235803840717,0.01351235803840717,0.030728645079759698,-0.02413245929566521,0.10217553364717755,0.24398897893875532,0.12933584935354192,-0.7870397052995908,53.43747349702861,24.8799991607666,0.4100017547607422,0.23999977111816406,-0.17000198364257812,1,-0.05507029119411244,-1.4659710440684846,1.0142475312500805,-0.14118054019775184,0.05067562669450365,-0.19005810837665849,1.7700004577636719,0.22353111158656422,0
2008-02-14,0.21450203397413914,0.1538767808311176,0.24059879340939372,-0.013512358038407142,0.013512358038407142,0.008938485661982076,-0.047583417227493374,0.16911477929832322,0.24361421773730468,0.14640523346973472,-1.027853515905806,54.20293652301911,25.540000915527344,-0.07000160217285512,0.20000076293945668,0.2700023651123118,0,0.026527402613481632,-1.1745822350228259,1.041117514921247,-0.07664493649963322,0.11528390135259325,-0.13237009077282924,0.8499984741210902,0.26006830839071576,0
2008-02-15,0.013293271290940038,0.15105964369140826,0.22494018253425602,0.0008373973796748068,0.0008373973796748068,0.014046489212105495,-0.022419321504901335,0.16146893611397964,0.2296237865088073,0.08419584005056613,-1.018134921748637,48.98148496122866,25.020000457763672,0.4200000762939453,0.2099990844726598,-0.2100009918212855,1,-0.020360236457451775,-1.3349560451629807,1.020606585334144,-0.1067475811026628,0.07197944705195325,-0.27285914209676476,1.370000839233402,0.27304211972447123,0
2008-02-19,0.01423428863393845,0.14533371718546678,0.2241528374854493,-0.0008966759003646298,0.0008966759003646298,0.007206189375845495,-0.017783223669765147,0.16047659743966122,0.22904470079095438,0.15627654654827436,-0.8986629288658176,46.39965412546403,25.59000015258789,-0.12000083923340199,0.030000686645511365,0.15000152587891336,0,0.022781761966249148,-0.9255930860972713,1.043354172871096,-0.07282609424278574,0.049630887345085695,-0.13477302092728316,0.8099994659423793,0.2845280877580399,1
2008-02-20,0.13185807526505364,0.14818105358325606,0.20260831312126984,0.00830627798826117,0.00830627798826117,0.008281099644601886,0.020086277364991467,0.163064609889934,0.2068554294694383,0.19178955951579035,-0.5435130866769261,51.095982307034824,24.399999618530277,0.2700004577636683,0.2800006866455078,0.01000022888183949,1,-0.046502560647201485,-1.5561282688994407,0.9964877682902272,-0.07330042957721816,-0.1426563456271316,-0.005665873525786402,0.4899997711181605,0.2877745974971152,1
2008-02-21,0.2055886008180489,0.1456321897195116,0.20627691423042407,-0.01295086452748304,0.01295086452748304,-0.018051310585611824,0.0130849830268287,0.14943175858943591,0.21091273137672278,0.20143558715331633,-0.6822482970615624,40.383379459496105,25.1200008392334,-0.030000686645507812,0.2399997711181605,0.2700004577636683,0,0.02950824721146006,-1.0019853182055205,1.0262346493399874,0.009646370038679741,-0.07579100231099356,0.15082691023643158,-0.44000244140625,0.2845235787640569,1
2008-02-22,0.12461045028834253,0.12293113125203062,0.20453035627334878,0.007849720529112649,0.007849720529112649,0.0031508088653784405,0.03251429633846814,0.1369868025214577,0.2080054360261781,0.19385482239495666,-0.8656082600518121,38.3114921054584,24.059999465942383,0.3400001525878942,0.39000129699706676,0.05000114440917258,1,-0.04219750548875234,-1.4935633431554023,0.9861867994244478,-0.05794837104665784,-0.22412127415808347,0.018696565452975378,0.4100017547607493,0.2848434441966205,1
2008-02-25,0.21776881351138427,0.1567206816160914,0.19705987207673725,0.013718145806112506,0.013718145806112506,0.01615571874719124,0.024802087141571283,0.16572682175549094,0.20088396735289904,0.1985719813053634,-0.45122182049347537,47.563243029333684,23.030000686645508,0.8999996185302734,0.3699989318847656,-0.5300006866455078,1,-0.042809592774715854,-1.884056663752965,0.9460690239218346,-0.07953636030013223,-0.20640936170335822,0.027211220802530578,0.4799995422363281,0.2837288851047983,1
2008-02-26,0.10944031360698636,0.1640618343799329,0.19552162220131947,0.006894091743071527,0.006894091743071527,0.02410327040694149,0.021611376581245567,0.16278141883689742,0.19949877816951686,0.1667171160735425,0.09110853911020311,64.84474368808316,21.899999618530277,1.210000991821282,0.6700000762939489,-0.5400009155273331,1,-0.04906648000104008,-2.122473424042256,0.9010120761720357,-0.14419697194431036,-0.21166310017198398,-0.07137087770152462,1.330001831054684,0.2840553657539849,1
2008-02-27,0.014602443067309956,0.1532371409492308,0.18789974022626088,-0.0009198674497638418,0.0009198674497638418,0.014698197689583026,0.03713337095289626,0.16330780088778774,0.19042703109814965,0.11287069077682205,-0.2506697686017444,68.93337083945252,22.690000534057617,1.0,0.4799995422363281,-0.5200004577636719,1,0.03607310179397882,-1.5003726554488452,0.9343344394174206,-0.07008193078716374,-0.21973863158229578,0.003218498790054425,0.7299995422363317,0.2846860674713433,1
2008-02-28,0.142586305833273,0.13818269693151075,0.18100830441599336,-0.008982092990434256,0.008982092990434256,0.018733304928184147,0.010133307608252595,0.13974156829222895,0.18511820538872142,0.10433340662835908,-0.15244581148106473,60.73249074785281,23.530000686645508,0.7600002288818359,0.3199996948242152,-0.44000053405762074,1,0.037020719824446546,-0.9715917324531264,0.9684854871454726,-0.06329618230364731,-0.15298775719768332,-0.07294255234232705,0.7900009155273438,0.307195087716267,1
2008-02-29,0.43596788027269895,0.232384387154015,0.20241419127819793,-0.027463395019370087,0.027463395019370087,-0.01661356483368892,-0.023247480591779834,0.25291643985459217,0.20644790678164524,0.2740286099479031,0.9740652901158215,49.81118133366672,26.540000915527344,-0.1500015258789027,-0.05999946594238992,0.09000205993651278,0,0.1279218079492095,0.5493617410303352,1.0901846731506892,0.10307570675948985,-0.0285504680823494,0.1610240778061477,-0.4900016784667969,0.29286907981469423,1
2008-03-03,0.008467624262057218,0.211026520365201,0.20177599393223794,0.0005334101903081006,0.0005334101903081006,-0.02949415480949713,-0.018048319245262068,0.21064703758298195,0.20608579332069382,0.10836477463934027,0.34084719025032056,47.67669442284337,26.280000686645508,-0.20000076293945668,-0.17000007629394176,0.030000686645514918,0,-0.009796541820378035,0.3643865660462491,1.0776675367979023,0.14112027369085522,-0.04851557247907323,0.22065663399098745,-1.1000003814697301,0.29289660387290684,1
2008-03-04,0.05482396900003193,0.20673144261178264,0.1941163007117313,-0.0034535854252285467,0.0034535854252285467,-0.03948485656170886,-0.037575747701114715,0.18158612148343012,0.19666051931404605,0.17084527244312137,2.109494574417513,43.19734150791606,25.520000457763672,0.23999977111816762,-0.23999977111816762,-0.47999954223633523,1,-0.02891933824294146,-0.013085389139011791,1.044367915899683,0.16529684485338514,-0.025954209365430914,0.3094938167976955,-0.9700012207031143,0.29267567587818155,1
2008-03-05,0.08293883180693273,0.20993097213117864,0.1905234449109512,0.005224655309318044,0.005224655309318044,-0.03356478000595131,-0.04423047600701968,0.20100273679000938,0.19212348106436533,0.17154012385385048,0.9265276256631156,38.912037560627255,24.600000381469727,0.3099994659423828,-0.1100006103515625,-0.4200000762939453,1,-0.036050159082738675,-0.4123978322172647,1.0042251031148386,0.08417804329908263,0.024146540909768754,0.15425997408624637,-0.6900005340576172,0.2921887500237244,1
2008-03-06,0.3533642992560466,0.25490803780079035,0.2017615683947612,-0.02225985852476442,0.02225985852476442,-0.04631206525149201,-0.05538736652399112,0.2299804985088872,0.20217624453905297,0.2082147050851543,0.9709958188803006,36.269413275947485,27.549999237060547,-0.5499992370605469,-0.5599994659423828,-0.010000228881835938,0,0.11991865080672715,1.3056973959334754,1.1195469972288408,0.17084566226539022,0.06002306578224603,0.23414184456903753,-1.3099994659423828,0.28283915342228066,1
2008-03-07,0.13407495372947756,0.1748134086764153,0.1714998652609367,-0.008445928205016419,0.008445928205016419,-0.02800178083231064,-0.032372231159509934,0.16743974631997322,0.17384504424687514,0.22633371695144064,1.580051765258473,33.536855032494614,27.489999771118164,-0.3799991607666051,-0.6000003814697195,-0.22000122070311434,0,-0.002177839114480662,1.2847347357782768,1.1120250114867012,0.03579498202032916,-0.02655807386964093,-0.06728072473916069,-0.22999763488770242,0.2827314429733115,1
2008-03-10,0.24739286740765493,0.20684785203084663,0.1775480800378092,-0.015584285792662654,0.015584285792662654,-0.043542575293611385,-0.04001655396631676,0.16884927673432695,0.17920574342549242,0.16597258082834748,0.6816074942195701,30.233268037140107,29.3799991607666,-1.0499992370605504,-0.8199996948242116,0.22999954223633878,0,0.0687522519237751,2.172952480449455,1.183857908879617,0.11796036503516505,0.014152566694163315,-0.023159908655690176,-0.8499984741210938,0.2781786645397552,0
2008-03-11,0.5787390384562373,0.3304128861001667,0.21457186709360268,0.03645713261332977,0.03645713261332977,-0.0045976827480215254,-0.012162381424268398,0.3690504937142043,0.21943527718397937,0.3398595889827232,2.597315890303287,41.3175718774172,26.36000061035156,-0.2700004577636683,-0.31999969482421875,-0.04999923706055043,0,-0.10279096789246611,0.5961141224910169,1.0594003888069583,0.032915365890298975,-0.046999249610703786,-0.13238147896308616,-0.5100002288818359,0.25886764927621825,0
2008-03-12,0.1434464719001441,0.3345329332021913,0.21627096176512678,-0.009036278359461814,0.009036278359461814,-0.018692309030018284,-0.016915937827574168,0.36797303845585105,0.22100148793099192,0.18337787278647047,0.8319062842536246,42.36751148894269,27.21999931335449,0.1500015258789098,-0.46000099182128906,-0.6100025177001989,1,0.032625139722690655,1.0289859085738238,1.0905594028794219,0.10650401996978465,-0.028204245236412406,0.02232597667070202,-0.159997940063473,0.2573106029054553,0
2008-03-13,0.081179430172405,0.29708086066884504,0.21605036110781048,0.005113823424050402,0.005113823424050402,0.00854072936531658,-0.017660738186605074,0.3307718108429463,0.2207426708440876,0.28978894662242743,2.0733880627994403,41.341060504854106,27.290000915527344,-0.1100006103515625,-0.14999961853027344,-0.03999900817871094,0,0.0025716974261094094,0.9762905980319728,1.0904368981062191,-0.009437325906835214,-0.01123186455281766,-0.18028298817222543,0.4399986267089844,0.2571973004315781,0
2008-03-14,0.33340077003981,0.3269450012232288,0.22611932546445104,-0.021002274391494557,0.021002274391494557,-0.00404368470622829,-0.04501576988163014,0.36525255455346545,0.22892682555448665,0.3423365613037557,1.932297332269115,31.48621291599379,31.15999984741211,-1.7999992370605504,-0.8800010681152308,0.9199981689453196,0,0.14181014298474537,2.387552371353043,1.2395905039457389,0.13350309592034848,0.18344093952531293,0.09770811390001932,-1.4200000762939453,0.25858203999659785,0
2008-03-17,0.14285555484065102,0.31421955630702997,0.22353111158656422,-0.008999054083631237,0.008999054083631237,0.0025365608433804976,-0.06627364336157338,0.3511930337351867,0.22311592639023056,0.22871473102613019,2.407759368299115,27.040632480819923,32.2400016784668,-2.6600017547607457,-1.1700000762939418,1.490001678466804,0,0.034659879215127365,2.285697606135829,1.2744426872130863,0.09734522121836475,0.2958200468634349,-0.020615143816800297,-1.6100025177001953,0.25679075158944076,0
2008-03-18,0.6593460400919063,0.34451936775181785,0.26006830839071576,0.0415348964290097,0.0415348964290097,0.0076401511632797625,-0.013433562648435093,0.3842357186985,0.266000925689786,0.39179606693693025,1.6174206465581402,41.22693632312878,25.790000915527344,0.21999931335449574,-0.39999961853028054,-0.6199989318847763,1,-0.20006204798827387,-0.11821637044299868,1.0167219977395623,-0.02162366015273831,0.009788566602909166,-0.054539026043037286,0.48999977111816406,0.22334340746608136,0
2008-03-19,0.3903064713516082,0.38084911055663667,0.2730421197244713,-0.024586996626083605,0.024586996626083605,-0.007908169832347212,-0.03820024345521944,0.42486855130483764,0.27798314020478726,0.3112503454033006,1.4949498705656996,38.48889015126923,29.84000015258789,-1.0599994659423828,-0.9500007629394567,0.10999870300292613,0,0.1570375763198275,1.245852365433528,1.1692713584972176,0.09625278858651543,0.1926458675714604,-0.010251231383269221,-1.2100009918212926,0.20732934930361652,0
2008-03-20,0.37562714721440243,0.4146651369238124,0.28452808775803995,0.023662286124141837,0.023662286124141837,0.0106653309097684,-0.014286999445933035,0.46207777130475136,0.2910297963418847,0.2574272582665188,2.306690987482995,49.81009291475811,26.6200008392334,0.6700000762939453,-0.7300014495849609,-1.4000015258789062,1,-0.1079088236222826,0.05991999498265357,1.0375740813368062,-0.024551119597534754,0.04025012428698038,-0.01511379369069954,0.7800006866455078,0.1935691531197167,0
2008-03-24,0.2413757430293283,0.4017068719252989,0.2877745974971152,0.01520524258521512,0.01520524258521512,0.047929564746286735,-0.007463088457914435,0.4172459406219544,0.2944947272001964,0.20833257065356445,-0.10709786218676748,52.94716906442712,25.729999542236328,0.22999954223632812,-0.049999237060546875,-0.279998779296875,1,-0.03343355630873457,-0.2980903040399218,0.9982605521784674,-0.17426188484486638,0.05450819444669164,-0.30776498076521486,2.0299987792968786,0.18686032651353204,0
2008-03-25,0.036531175235396236,0.39693044024748,0.28452357876405693,0.002301247732709045,0.002301247732709045,0.059838646490162795,0.007791230519423209,0.39291870974284326,0.29116275287071325,0.11488470619012364,-0.6800435637730577,54.19089084943925,25.71999931335449,0.4600009918212926,-0.0400009155273402,-0.5000019073486328,1,-0.00038866028215134296,-0.3675504007042303,0.9933378057940053,-0.20223331345131534,0.023885288776901215,-0.2995785346696801,3.1200027465820384,0.18795870287936178,0
2008-03-26,0.13976559863203936,0.27297109515528784,0.2848434441966205,-0.008804405138629654,0.008804405138629654,0.007807697014206028,-0.00885366348518768,0.30393976421531305,0.2914725686041899,0.11374350835266545,-0.8876731518552651,51.16835821743552,26.07999992370605,0.5300006866455078,-0.12000083923339488,-0.6500015258789027,1,0.013996913684388712,-0.3420873272745276,1.003482165881257,0.011244629619385105,0.08395679561934477,0.032868289772123416,0.3100013732910121,0.1868705361117467,0
2008-03-27,0.1829800318082958,0.2252592481622041,0.2837288851047983,-0.011526658548939027,0.011526658548939027,0.021056333771033442,-0.033561770975172545,0.24074075613713808,0.28930925007718084,0.14247409014595935,-0.9413112880190913,53.523266978635874,25.8799991607666,0.40000152587890625,-0.010000228881835938,-0.4100017547607422,1,-0.007668740932688989,-0.5418585920206468,0.9925151900297633,-0.13270780735830046,0.12375155836507346,-0.22896059594481588,1.460000991821289,0.1827878078494862,0
